sic|sic_name|naics2017
07510401|ARTIFICIAL INSEMINATION SERVICES, LIVESTOCK|115210
07510400|LIVESTOCK REPRODUCTION SERVICES|115210
07510403|PEDIGREE RECORD SERVICES, LIVESTOCK|115210
07510402|BREEDING SERVICES, LIVESTOCK|115210
38410419|SURGICAL KNIFE BLADES AND HANDLES|339112
38410418|SUCTION THERAPY APPARATUS|339112
35420405|THREAD ROLLING MACHINES|333517
55410000|GASOLINE SERVICE STATIONS|447190
38410413|NEEDLES, SUTURE|339112
38410412|METABOLISM APPARATUS|339112
38410411|KNIVES, SURGICAL|339112
38410410|INSTRUMENTS, MICROSURGICAL: EXCEPT ELECTROMEDICAL|339112
38410417|SPECULUMS|339112
38410416|SAWS, SURGICAL|339112
38410415|RETRACTORS|339112
38410414|PROBES, SURGICAL|339112
20799900|EDIBLE FATS & OILS, NEC|311225
20799901|COOKING OILS, EXCEPT CORN: VEGETABLE REFINED|311999
20799902|COTTONSEED OIL, REFINED: NOT MADE IN COTTONSEED OI|311999
20799903|EDIBLE OIL PRODUCTS, EXCEPT CORN OIL|311999
20799904|OIL, HYDROGENATED: EDIBLE|311225
20799905|OIL, PARIALLY HYDROGENATED: EDIBLE|311999
20799906|OLIVE OIL|311999
20799907|PEANUT OIL, REFINED: NOT MADE IN PEANUT OIL MILLS|311225
20799908|SALAD OILS, EXCEPT CORN: VEGETABLE REFINED|311225
20799909|SOYBEAN OIL, REFINED: NOT MADE IN SOYBEAN OIL MILL|311225
28750000|FERTILIZERS, MIXING ONLY|325314
28229909|POLYETHYLENE, CHLOROSULFONATED, HYPALON|325212
80420000|OFFICES AND CLINICS OF OPTOMETRISTS|621320
07230308|VEGETABLE SORTING SERVICES|115114
32690301|DECALCOMANIA WORK ON CHINA & GLASS|327110
73739900|COMPUTER INTEGRATED SYSTEMS DESIGN, NEC|541512
34430700|METAL PARTS|332313
35310101|CHIPPERS: BRUSH, LIMB AND LOG|333120
20150803|TURKEY, PROCESSED: COOKED|311615
37319901|DREDGES, BUILDING AND REPAIRING|336611
35319910|WELLPOINT SYSTEMS|333120
22690300|DECORATIVE FINISHING OF NARROW FABRICS|313220
22690301|BRAIDED GOODS: BLEACHING, DYEING OR OTHER FINISHIN|313220
22690302|EMBOSSING: LINEN BROADWOVEN FABRICS|313220
60999907|MONEY ORDER ISSUANCE|522320
79969900|AMUSEMENT PARKS, NEC|713110
34250000|SAW BLADES & HANDSAWS|332216
80630000|PSYCHIATRIC HOSPITALS|622210
34430703|CABLE TRAYS, METAL PLATE|333414
20269904|MILK, CHOCOLATE|311511
34990000|FABRICATED METAL PRODUCTS|332999
20870203|CONCENTRATES, DRINK|311930
20870202|COCKTAIL MIXES, NONALCOHOLIC|311930
20870201|BEVERAGE BASES|311930
20870200|BEVERAGE BASES, CONCENTRATES, SYRUPS, POWDERS, & M|311930
20870207|POWDERS, DRINK|311999
20870206|FRUITS, CRUSHED: FOR FOUNTAIN USE|311930
20870205|FRUIT JUICES: CONCENTRATED FOR FOUNTAIN USE|311930
20870204|CORDIALS, NONALCOHOLIC|311930
50820307|SCAFFOLDING|423810
20870208|SYRUPS, DRINK|311930
31720205|KEY CASES|316998
31720204|CIGARETTE & CIGAR CASES|316998
31720207|TOILET KITS & CASES|316998
38610603|TONERS, PREPARED PHOTOGRAPHIC (NOT MADE IN CHEMICA|325992
31720201|CARD CASES|316998
31720200|LEATHER CASES|316998
31720203|CASES, JEWELRY|316998
31720202|CASES, GLASSES|316998
31720208|VANITY CASES|316998
35670100|ELECTRICAL FURNACES, OVENS & HEATING DEVICES EXC I|333994
35670101|HEATING UNITS AND DEVICES, INDUSTRIAL: ELECTRIC|333994
35670102|METAL MELTING FURNACES, INDUSTRIAL: ELECTRIC|333994
14469910|SILICA SAND MINING|212322
38290204|CEILOMETERS|334519
34440510|MAIL (POST OFFICE) COLLECTION OR STORAGE, BOXES, S|332439
30890111|TUBS, PLASTICS (CONTAINERS)|326199
67940103|PERFORMANCE RIGHTS, PUBLISHING AND LICENSING|533110
50830000|FARM AND GARDEN MACHINERY|423820
51480000|FRESH FRUITS AND VEGETABLES|424480
38290205|EVAPORATION METERS|334519
22530505|SHIRTS (OUTERWEAR), KNIT|313220
20340102|SOUP POWDERS|311423
20340103|SOUPS, DEHYDRATED|311423
20340100|DRIED & DEHYDRATED SOUP MIXES,|311423
20340101|SOUP MIXES|311423
50490000|PROFESSIONAL EQUIPMENT,  NEC|423490
20860301|CARBONATED BEVERAGES, NONALCOHOLIC PACKAGD IN CANS|312111
34430404|POTS: ANNEALING, MELTING, OR SMELTING|332410
34430405|RETORTS, INDUSTRIAL: SMELTING, ETC|332410
50720202|GARDEN TOOLS, HAND|423710
34430403|MIXERS, FOR HOT METAL|332410
20230210|EVAPORATED WHEY|311514
50720201|CUTLERY, WHOLESALE|423710
22530501|BASQUE SHIRTS, KNIT|313220
23910000|CURTAINS & DRAPERIES|314120
75210202|PARKING GARAGE|812930
16290503|OIL REFINERY CONSTRUCTION|237120
07210304|CROP SPRAYING SERVICES|115112
20130301|BOLOGNA, FROM PURCHASED MEAT|311612
20130300|SAUSAGES & RELATED PRODUCTS, FROM PURCHASED MEAT|311612
20130303|SAUSAGE CASINGS, NATURAL|311999
20130302|FRANKFURTERS, FROM PURCHASED MEAT|311612
20130305|VIENNA SAUSAGE, FROM PURCHASED MEAT|311612
20130304|SAUSAGES, FROM PURCHASED MEAT|311612
32290500|GLASS TUBES & TUBING|327212
26750303|STENCIL BOARD: DIE-CUT: MADE FROM PURCHASED MATERI|322230
01619909|PUMPKIN FARM|111219
26750301|LACE, PAPER: DIE-CUT: MADE FROM PURCHASED MATERIAL|322230
26750300|STENCILS & LETTERING MATERIALS: DIE-CUT|322230
20489913|OYSTER SHELLS, GROUND: PREPARED AS ANIMAL FEED|311119
20489912|MINERAL FEED SUPPLEMENTS|311119
20489911|LIVESTOCK FEEDS|311119
20489910|FROZEN PET FOOD (EXCEPT DOG & CAT)|311119
01619900|VEGETABLES AND MELONS, NEC|111219
01619901|ASPARAGUS FARM|111219
01619902|CORN FARM, SWEET|111219
01619903|CUCUMBER FARM|111219
80829900|HOME HEALTH CARE SERVICES, NEC|621610
80829901|OXYGEN TENT SERVICE|339116
80829902|VISITING NURSE SERVICE|621610
01619907|TOMATO FARM|111219
79410100|PROFESSIONAL AND SEMI-PROFESSIONAL SPORTS CLUBS|711211
33510202|PIPE, BRASS & BRONZE|331420
79410102|BASKETBALL CLUB|711211
79410103|FOOTBALL CLUB|711211
79410104|ICE HOCKEY CLUB|711211
32290600|SCIENTIFIC GLASSWARE|327212
33510203|TUBING, COPPER & COPPER ALLOY|331420
34669903|JAR TOPS & CROWNS, STAMPED METAL|332119
34669902|CLOSURES, STAMPED METAL|332119
34669901|BOTTLE CAPS & TOPS, STAMPED METAL|332119
34669900|CROWNS & CLOSURES, NEC|332119
01190102|COWPEA FARM|111130
01190103|LENTIL FARM|111130
01190100|PEA AND BEAN FARMS, DRY (LEGUMES)|111130
01190101|BEAN (DRY FIELD AND SEED) FARM|111130
50460307|SODA FOUNTAIN FIXTURES, EXCEPT REFRIGERATED|423440
26520000|SETUP PAPERBOARD BOXES|322219
33510201|COPPER PIPE|331420
36210200|ELECTRIC MOTOR AND GENERATOR AUXILLARY PARTS|335312
80210102|ENDODONTIST|621210
36210201|CONDENSERS, SYNCHRONOUS: ELECTRIC|335312
80210103|MAXILLOFACIAL SPECIALIST|621210
17319904|LIGHTING CONTRACTORS|238210
34460502|LOUVERS, VENTILATING|332323
34460503|REGISTERS (AIR), METAL|332323
80990101|BLOOD BANK|621991
34460501|CHANNELS, FURRING|332323
80990104|PLASMAPHEROUS CENTER|621991
39939902|ADVERTISING NOVELTIES|339950
39939903|DISPLAYS AND CUTOUTS, WINDOW AND LOBBY|339950
39939900|SIGNS AND ADVERTISING SPECIALTIES, NEC|339950
39939901|ADVERTISING ARTWORK|339950
39939906|NAME PLATES: EXCEPT ENGRAVED, ETCHED, ETC: METAL|339950
39939907|SIGNS, NOT MADE IN CUSTOM SIGN PAINT SHOPS|339950
39939904|DISPLAYS, PAINT PROCESS|339950
39939905|LETTERS FOR SIGNS, METAL|339950
44990100|MARINE SALVAGING & SURVEYING SERVICES|488330
51379903|RACK MERCHANDISE JOBBERS|424330
32119904|OPALESCENT GLASS, FLAT|327211
32119903|FLOAT GLASS|327211
57140000|DRAPERY AND UPHOLSTERY STORES|451130
32119902|CATHEDRAL GLASS|327211
96310401|REGULATION AND ADMINISTRATION OF UTILITIES, FEDERA|926130
96310403|REGULATION AND ADMINISTRATION OF UTILITIES, COUNTY|926130
96310402|REGULATION AND ADMINISTRATION OF UTILITIES, STATE |926130
96310404|REGULATION AND ADMINISTRATION OF UTILITIES, LOCAL |926130
17610000|ROOFING, SIDING & SHEETMETAL WORK|236210
01610301|BEET FARM|111219
01610300|ROOTED VEGETABLE FARMS|111219
01610303|ONION FARM|111219
01610302|CARROT FARM|111219
35310408|CONCRETE PLANTS|333120
35310409|FINISHERS, CONCRETE AND BITUMINOUS POWERED|333120
35310400|BITUMINOUS, CEMENT AND CONCRETE REALATED PRODUCTS |333120
35310401|ASPHALT PLANT, INCLUDING GRAVEL-MIX TYPE|333120
35310402|BATCHING PLANTS FOR AGGREGATE CONCRETE AND BULK CE|333120
35310403|BITUMINOUS BATCHING PLANTS|333120
35310404|CEMENT SILOS (BATCH PLANT)|333120
35310405|CONCRETE BUGGIES, POWERED|333120
35310406|CONCRETE GROUTING EQUIPMENT|333120
35310407|CONCRETE GUNNING EQUIPMENT|333120
32530203|WALL TILE, CERAMIC|327120
80729904|ORTHODONTIC APPLIANCE PRODUCTION|339116
80729901|ARTIFICIAL TEETH PRODUCTION|339116
80729900|DENTAL LABORATORIES, NEC|339116
80729903|DENTURE PRODUCTION|339116
80729902|CROWN AND BRIDGE PRODUCTION|339116
40119900|RAILROADS, LINE-HAUL OPERATING, NEC|482111
40119901|ELECTRIC RAILROADS|482112
40119902|INTERURBAN RAILWAYS|482112
40119903|STEAM RAILROADS|482112
38120000|SEARCH AND NAVIGATION EQUIPMENT|334511
15420302|SERVICE STATION CONSTRUCTION|236220
15420301|GARAGE CONSTRUCTION|236220
15420300|GARAGE AND SERVICE STATION CONTRACTORS|236220
23929902|MOPS, FLOOR & DUST|339994
23929903|SHEETS, FABRIC: MADE FROM PURCHASED MATERIALS|314120
23929900|HOUSEHOLD FURNISHINGS, NEC,NEC|314120
23929901|BRIDGE SETS, CLOTH & NAPKIN: MADE FROM PURCHASED M|314120
23929904|SHOWER CURTAINS: MADE FROM PURCHASED MATERIALS|314120
27210103|STATISTICAL REPORTS (PERIODICALS): PUBLISHING ONLY|511120
27210102|MAGAZINES: PUBLISHING ONLY, NOT PRINTED ON SITE|511120
27210101|COMIC BOOKS: PUBLISHING ONLY, NOT PRINTED ON SITE|511120
27210100|PERIODICALS: PUBLISHING ONLY|511120
27210105|TRADE JOURNALS, PUBLISHING ONLY, NOT PRINTED ON SI|511120
27210104|TELEVISION SCHEDULES: PUBLISHING ONLY, NOT PRINTED|511120
36919901|ALKALINE CELL STORAGE BATTERIES|335911
10619906|TANTALITE MINING|212299
10619907|TANTALUM ORE MINING|212299
22819901|CARDED YARN, SPUN|313220
22819900|YARN SPINNING MILLS, NEC|313110
10619902|COLUMBITE MINING|212299
10619903|FERBERITE MINING|212299
10619900|FERROALLOYS ORES, EXCEPT VANADIUM, NEC|212299
10619901|COBALT ORE MINING|212299
50130111|CLUTCHES|423120
50130110|BUMPERS|423120
20110301|MUTTON, FROM MEAT SLAUGHTERED ON SITE|311611
20110300|LAMB PRODUCTS, FROM LAMB SLAUGHTERED ON SITE|311611
35110103|STEAM TURBINE GENERATOR SET UNITS, COMPLETE|333611
35110102|HYDRAULIC TURBINE GENERATOR SET UNITS, COMPLETE|333611
35110101|GAS TURBINE GENERATOR SET UNITS, COMPLETE|333611
35110100|TURBINES AND TURBINE GENERATOR SET UNITS, COMPLETE|333611
50880305|GUIDED MISSILES AND SPACE VEHICLES|423860
37310110|SEINERS, BUILDING AND REPAIRING|336611
37310111|TANKERS, BUILDING AND REPAIRING|336611
37310112|TENDERS, SHIPS: BUILDING AND REPAIRING|336611
37310113|TOWBOATS, BUILDING AND REPAIRING|336611
35930000|FLUID POWER CYLINDERS AND ACTUATORS|333995
37310115|TUGBOATS, BUILDING AND REPAIRING|336611
35460000|POWER-DRIVEN HANDTOOLS|333991
65310400|REAL ESTATE LEASING AND RENTALS|531320
51430100|MILK, WHOLESALE|424430
51430101|MILK AND CREAM, FLUID|424430
51430102|MILK COOLING STATIONS|424430
51430103|MILK DEPOT|424430
22620303|TEASELING, MANMADE FIBER & SILK BROADWOVEN FABRICS|313310
22620302|NAPPING, MANMADE FIBER & SILK BROADWOVEN FABRICS|313310
22620301|EMBOSSING: MANMADE FIBER & SILK BROADWOVEN FABRICS|313310
22620300|DECORATIVE FINISHING OF MANMADE BROADWOVEN FABRICS|313310
20630000|BEET SUGAR|311313
17719902|CONCRETE REPAIR|238110
56119904|HABERDASHERY STORES|448110
02120101|BEEF CATTLE, EXC FEEDLOTS|112111
28210000|PLASTICS MATERIALS & SYNTHETIC RESINS|325211
27520502|MAPS, LITHOGRAPHED|323111
35199900|INTERNAL COMBUSTION ENGINES, NEC, NEC|333618
35199901|GAS ENGINE REBUILDING|333618
35199902|GASOLINE ENGINES|333618
35199903|JET PROPULSION ENGINES|333618
35199904|OUTBOARD MOTORS, MANUFACTURING|333618
51490701|BAKERY PRODUCTS|424490
51490702|COOKIES, WHOLESALE|424490
51490703|CRACKERS|424490
29990000|PETROLEUM & COAL PRODUCTS, NEC|324199
27899902|PAPER CUTTING|323120
27899903|SWATCHES & SAMPLES|323120
27899900|BOOKBINDING & RELATED WORK, NEC|323120
27899901|BEVELING OF CARDS|323120
35420202|CRIMPING MACHINERY, METAL|333517
27899904|BOOK CATALOG, ETC COVERS|323120
73760000|COMPUTER FACILITIES MANAGEMENT|541513
32550302|FIRE CLAY BLOCKS, BRICKS, TILE, OR SPECIAL SHAPES|327120
35230500|TURF AND GROUNDS EQUIPMENT|333111
35230501|GREENS MOWING EQUIPMENT|333111
35230502|GROUNDS MOWING EQUIPMENT|333111
20130102|BEEF, DRIED: FROM PURCHASED MEAT|311612
75390200|POWERTRAIN COMPONENTS REPAIR SERVICES|811118
75390201|CARBURETOR REPAIR|811118
37140602|POWER STEERING EQUIPMENT, MOTOR VEHICLE|336350
37140601|HYDRAULIC FLUID POWER PUMPS, FOR AUTO STEERING MEC|336390
37140600|MOTOR VEHICLE STEERING SYSTEMS AND PARTS|336390
76940202|REBUILDING MOTORS, EXCEPT AUTOMOTIVE|811310
38410213|SPHYGMOMANOMETERS|339112
76940200|MOTOR REPAIR SERVICES|811310
76940201|ELECTRIC MOTOR REPAIR|811310
75320000|TOP AND BODY REPAIR AND PAINT SHOPS|811121
02599904|PIGEON FARM|112390
17310104|SWITCHGEAR AND RELATED DEVICES INSTALLATION|238210
30520301|TRANSMISSION BELTING, RUBBER|326220
30520300|RUBBER BELTING|326220
17310101|COGENERATION SPECIALIZATION|238210
17310100|ELECTRIC POWER SYSTEMS CONTRACTORS|238210
17310103|STANDBY OR EMERGENCY POWER SPECIALZATION|238210
17310102|COMPUTER POWER CONDITIONING CONTRACTORS|238210
35920000|CARBURETORS, PISTONS, RINGS AND VALVES|336310
09120000|FINFISH|114111
34520100|PINS|332722
34520103|SPRING PINS, METAL|332722
34520102|DOWEL PINS, METAL|332722
33120404|RAILS, STEEL OR IRON|331221
28330203|BOTANICAL PRODUCTS, MEDICINAL: GROUND, ETC|325411
79999916|TICKET SALES OFFICE FOR SPORTING EVENTS, CONTRACT|713990
33259904|ROLLING MILL ROLLS, CAST STEEL|331513
33259903|RAILROAD CAR WHEELS, CAST STEEL|331513
33259902|BUSHINGS, CAST STEEL: EXCEPT INVESTMENT|331513
33259901|ALLOY STEEL CASTINGS, EXCEPT  INVESTMENT|331513
33259900|STEEL FOUNDRIES, NEC, NEC|331513
65539901|ANIMAL CEMETERY OPERATION|812220
65539900|CEMETERY SUBDIVIDERS AND DEVELOPERS, NEC|812220
65539903|CEMETERY ASSOCIATION|812220
65539902|CEMETERIES, REAL ESTATE OPERATION|812220
49590201|MALARIA CONTROL|561710
49590200|DISEASE CONTROL|562211
01619905|PEPPER FARM, SWEET AND HOT (VEGETABLES)|111219
14590302|NEPHELINE SYENITE QUARRYING|212325
27599921|LAW BRIEF PRINTING|323111
27599920|GLASS, METAL & PLASTIC PRINTING|323111
22110608|SHADE CLOTH, WINDOW: COTTON|313210
22110609|SLIP COVER FABRICS, COTTON|313210
34330000|HEATING EQUIPMENT, EXCEPT ELECTRIC|333414
22110600|UPHOLSTERY, TAPESTRY & WALL COVERINGS: COTTON|313210
22110601|AIRPLANE CLOTH, COTTON|313210
22110602|AUTOMOTIVE FABRICS, COTTON|313210
22110603|BROCATELLE, COTTON|313210
22110604|CASEMENT CLOTH, COTTON|313210
22110605|DRAPERIES & DRAPERY FABRICS, COTTON|313210
22110606|FURNITURE DENIM|313210
22110607|SEAT COVER CLOTH, AUTOMOBILE: COTTON|313210
50820310|SANDBLASTING EQUIPMENT AND SUPPLIES|423810
27590201|PLAYING CARDS: PRINTING, NSK|323111
50120402|MOTOR SCOOTERS, WHOLESALE|423110
50120403|MOTORCYCLES, WHOLESALE|423110
50120400|MOTORIZED CYCLES|423110
50120401|MOPEDS, WHOLESALE|423110
73229900|ADJUSTMENT AND COLLECTION SERVICES, NEC|561440
73229901|ADJUSTMENT BUREAU, EXCEPT INSURANCE|561440
73229902|COLLECTION AGENCY, EXCEPT REAL ESTATE|561440
35770102|PRINTERS, COMPUTER, MANUFACTURING|334418
20240105|PARFAIT|311520
20240104|ICE MILK, PACKAGED: MOLDED ON STICKS, ETC|311520
20240101|ICE CREAM, BULK|311520
20240100|ICE CREAM & ICE MILK|311520
32290601|LEVEL VIALS FOR INSTRUMENTS, GLASS|327212
24490000|WOOD CONTAINERS|321920
35770100|PRINTERS AND PLOTTERS|334418
12410000|COAL MINING SERVICES|213113
30810103|POLYETHYLENE FILM|326113
32110000|FLAT GLASS|327211
26559904|WASTEBASKETS, FIBER: MADE FROM PURCHASED MATERIALS|322219
30810102|PHOTOGRAPHIC & X-RAY FILM & SHEET|326113
50230301|CURTAINS, WHOLESALE|442291
51690203|CARBON DIOXIDE, WHOLESALE|424690
51999908|CANVAS PRODUCTS, WHOLESALE|424990
30810104|POLYPROPYLENE FILM & SHEET|326113
29510203|CONCRETE, ASPHALTIC (NOT FROM REFINERIES)|324121
29510202|COAL TAR PAVING MATERIALS (NOT FROM REFINERIES)|324121
29510201|ASPHALT & ASPHALTIC PAVING MIXTURES (NOT FROM REFI|324121
29510200|PAVING MIXTURES, MANUFACTURING|324121
29510206|ROAD MATERIALS, BITUMINOUS (NOT FROM REFINERIES)|324121
29510205|MASTIC FLOOR COMPOSITION|324121
29510204|CONCRETE, BITUMINOUS|324121
38250219|NETWORK ANALYZERS|334515
30810106|VINYL FILM & SHEET|326113
35549908|SANDPAPER MANUFACTURING MACHINES|333243
26559902|PANS & VOIDS, FIBER OR CARDBOARD: FROM PURCHASED M|322219
30890608|INJECTION MOLDED FINISHED PLASTICS PRODUCTS, NEC|326199
30890609|INJECTION MOLDING OF PLASTICS|326199
30890606|ENGRAVING OF PLASTICS|326199
30890607|FIBER, VULCANIZED|326199
30890604|CELLULOID PRODUCTS|326199
30890605|COLORING & FINISHING OF PLASTICS PRODUCTS|326199
30890602|CASEIN PRODUCTS|326199
30890603|CASTING OF PLASTICS|326199
30890600|PLASTICS PROCESSING|326199
30890601|BLOW MOLDED FINISHED PLASTICS PRODUCTS, NEC|326199
39520105|INK, DRAWING: BLACK AND COLORED|325998
38240210|TALLY COUNTERS|334514
38250240|TUBE TESTERS|334515
72160000|DRYCLEANING PLANTS, EXCEPT RUGS|812320
09130200|CATCHING OF SHELLFISH|114112
38250241|WAVEFORM MEASURING AND/OR ANALYZING EQUIPMENT, NEC|334515
79960000|AMUSEMENT PARKS|713110
38250242|X-Y RECORDERS (PLOTTERS), EXCEPT COMPUTER PERIPHER|334515
35549900|PAPER INDUSTRIES MACHINERY, NEC|333243
52110303|SOLAR HEATING EQUIPMENT|444190
31720100|LEATHER MONEY HOLDERS|316998
50910501|EXERCISE EQUIPMENT, WHOLESALE|423910
36330100|HOUSEHOLD LAUNDRY MACHINES, INCLUDING COIN-OPERATE|335220
36330101|DRYCLEANING MACHINES, HOUSEHOLD: INCLUDING COIN-OP|335220
36330102|LAUNDRY DRYERS, HOUSEHOLD OR COIN-OPERATED|335220
36330103|WASHING MACHINES, HOUSEHOLD: INCLUDING COIN-OPERAT|335220
51690200|INDUSTRIAL GASES|424690
24310000|MILLWORK|321918
28190919|SILVER COMPOUNDS & SALTS, INORGANIC|325180
28190916|MERCURY OXIDES|325180
28190917|MERCURY, REDISTILLED|325180
28190914|MERCURY CHLORIDES|325180
28190915|MERCURY COMPOUNDS & SALTS, INORGANIC|325180
28190912|MAGNESIUM COMPOUNDS & SALTS, INORGANIC|325180
28190913|MANGANESE DIOXIDE POWDER, SYNTHETIC|325998
28190910|LEAD COMPOUNDS OR SALTS, INORGANIC, NOT USED IN PI|325180
28190911|LITHIUM COMPOUNDS, INORGANIC|325180
28360101|COAGULATION PRODUCTS|325414
28410000|SOAP & OTHER DETERGENTS|325611
39520107|MIXTURES, GOLD OR BRONZE: ARTISTS|339940
32920301|BLANKETS, INSULATING FOR AIRCRAFT ASBESTOS|327999
32920300|ASBESTOS INSULATING MATERIALS|327999
32920303|INSULATION, MOLDED ASBESTOS|327999
32920302|BOILER COVERING (HEAT INSULATING MATERIAL), EXCEPT|327999
32920304|PIPE COVERING (HEAT INSULATING MATERIAL), EXCEPT F|327999
23920505|WASHCLOTHS & BATH MITTS: MADE FROM PURCHASED MATER|314120
23920504|TOWELS, FABRIC & NONWOVEN: MADE FROM PURCHASED MAT|314120
39520100|ARTISTS MATERIALS, EXCEPT PENCILS AND LEADS|339940
23920501|DISHCLOTHS, NONWOVEN TEXTILE: MADE FROM PURCHASED |314120
23920500|TOWELS, DISHCLOTHS & DUST CLOTHS|314120
23920503|POLISHING CLOTHS, PLAIN|314120
23920502|DUST CLOTHS: MADE FROM PURCHASED MATERIALS|314120
37619903|GUIDED MISSILES, COMPLETE|336414
37619902|GUIDED MISSILES AND SPACE VEHICLES, RESEARCH AND D|336414
34830105|FORGINGS, PROJECTILE: MACHINED FOR AMMUNITION OVER|332993
34830104|FIN ASSEMBLIES: MORTAR, BOMB, TORPEDO, ETC|332993
34830103|DETONATORS FOR AMMUNITION: OVER 30 MM|332993
34830102|CANISTERS, AMMUNITION|332993
34830101|ARMING & FUSING DEVICES FOR MISSILES|332993
34830100|AMMUNITION COMPONENTS|332993
73890304|EMBROIDERY ADVERTISING|314999
20410201|BISCUIT DOUGH|311211
20410200|DOUGHS & BATTERS|311211
20410203|PANCAKE BATTER, FROZEN OR REFRIGERATED|311211
20410202|DOUGHS, FROZEN OR REFRIGERATED|311211
32950209|KAOLIN, GROUND OR OTHERWISE TREATED|327992
20410204|PIZZA DOUGH, PREPARED|311211
39520101|COLORS, ARTISTS: WATER AND OXIDE CERAMIC GLASS|339940
25190301|FIBERGLASS FURNITURE, HOUSEHOLD: PADDED OR PLAIN|337125
26310404|FOOD BOARD, SPECIAL|322299
26310405|LATEX BOARD|322299
26310406|LEATHERBOARD|322299
26310407|MANILA LINED BOARD|322299
26310400|COATED & TREATED BOARD|322299
26310401|AUTOMOBILE BOARD|322299
26310402|CLAY COATED BOARD|322299
26310403|COATED PAPERBOARD|322299
79480101|MOTORCYCLE RACING|711212
79480100|MOTOR VEHICLE RACING AND DRIVERS|711212
79480103|RACE CAR OWNERS|711212
79480102|RACE CAR DRIVERS|711212
26310408|MATRIX BOARD|322299
26310409|MILK CARTON BOARD|322299
73710300|COMPUTER SOFTWARE DEVELOPMENT AND APPLICATIONS|541511
32979905|HOT TOP REFRACTORIES, NONCLAY|327120
32979904|GRAPHITE REFRACTORIES: CARBON BOND, CERAMIC|327120
32979906|RETORTS, GRAPHITE|327120
32979901|ALUMINA FUSED REFRACTORIES|327120
32979900|NONCLAY REFRACTORIES, NEC|327120
32979903|CRUCIBLES: GRAPHITE, MAGNESITE, CHROME, SILICA,OTH|327120
32979902|CASTABLE REFRACTORIES, NONCLAY|327120
34829904|PAPER SHELLS: EMPTY, BLANK, OR LOADED: 30 MM AND B|332992
39149909|TRAYS, NSK|339910
33160101|STRIP, STEEL, COLD-ROLLED, NEC: FROM PURCHASED HOT|331221
35850506|SIPHONS, SODA WATER|333415
39149908|TOILET WARE, NSK|339910
73890306|FIELD AUDITS, CABLE TELEVISION|561920
08119902|TIMBER TRACTS, HARDWOOD|113110
50940303|WATCHCASES, WHOLESALE|423940
50940302|MOVEMENTS, CLOCK OR WATCH|423940
50940301|CLOCKS, WHOLESALE|423940
50940300|CLOCKS, WATCHES AND PARTS|423940
50940304|WATCHES AND PARTS|423940
35239906|WINDMILLS FOR PUMPING WATER, AGRICULTURAL|333111
35239905|TRAILERS AND WAGONS, FARM|333111
35239904|TRACTORS, FARM|333111
35239903|SOIL SAMPLING MACHINES|333111
35239902|ELEVATORS, FARM|333922
35239901|CABS, TRACTORS AND AGRICULTURAL MACHINERY|333111
35239900|FARM MACHINERY AND EQUIPMENT, NEC|333111
36749913|SWITCHES, SILICON CONTROL|334413
13899907|HOT SHOT SERVICE|213112
14420101|COMMON SAND MINING|212321
13899905|GAS FIELD SERVICES, NEC|213112
13899904|GAS COMPRESSING (NATURAL GAS) AT THE FIELDS|213112
13899903|FISHING FOR TOOLS, OIL AND GAS FIELDS|213112
13899902|FIRE FIGHTING, OIL AND GAS FIELD|213112
13899901|CEMENTING OIL AND GAS WELL CASINGS|213112
13899900|OIL AND GAS FIELD SERVICES, NEC, NEC|213112
